Entities,Counts,Appearance_Percent,Popularity,Normalized Score,Popularity_Growth
Zipse &,1,3.85,3.85,0.0,0.0
Kid Cudi’s,1,3.85,3.85,0.0,0.0
OFF!,1,3.85,3.85,0.0,0.0
Petting Zoo,1,3.85,3.85,0.0,0.0
Todd Rundgren,1,3.85,3.85,0.0,0.0
Early Arrival Party,1,3.85,3.85,0.0,0.0
Jimmy Mosqueda,1,3.85,3.85,0.0,0.0
Migz,1,3.85,3.85,0.0,0.0
UNKNWN,1,3.85,3.85,0.0,0.0
The Black Parade,1,3.85,3.85,0.0,0.0
Alexandre,1,3.85,3.85,0.0,0.0
J Power,1,3.85,3.85,0.0,0.0
Austin oddballs Shit,1,3.85,3.85,0.0,0.0
Gabriel Saloman,1,3.85,3.85,0.0,0.0
Lorde,1,3.85,3.85,0.0,0.0
Rollins Band,1,3.85,3.85,0.0,0.0
Lil’ Kim,1,3.85,3.85,0.0,0.0
ABBA,1,3.85,3.85,0.0,0.0
Red Maple’s,1,3.85,3.85,0.0,0.0
Rollin’,1,3.85,3.85,0.0,0.0
Dogg’s,1,3.85,3.85,0.0,0.0
The Black Box,1,3.85,3.85,0.0,0.0
Nine Inch Nails,1,3.85,3.85,0.0,0.0
Brandon Lee,1,3.85,3.85,0.0,0.0
Youngsta,1,3.85,3.85,0.0,0.0
FREE,1,3.85,3.85,0.0,0.0
Mr Jennings,1,3.85,3.85,0.0,0.0
Andrew Cyrille,1,3.85,3.85,0.0,0.0
Die,1,3.85,3.85,0.0,0.0
T>I,1,3.85,3.85,0.0,0.0
Alan Silva,1,3.85,3.85,0.0,0.0
Emalkay,1,3.85,3.85,0.0,0.0
Rage Against the Machine,1,3.85,3.85,0.0,0.0
Matthew StraussYou’re,1,3.85,3.85,0.0,0.0
Yellow Swans,1,3.85,3.85,0.0,0.0
LP2,1,3.85,3.85,0.0,0.0
Steven R. Smith,1,3.85,3.85,0.0,0.0
Brian McMahan,1,3.85,3.85,0.0,0.0
ST4RFOX,1,3.85,3.85,0.0,0.0
Jesse Brotter,1,3.85,3.85,0.0,0.0
Treemeista,1,3.85,3.85,0.0,0.0
Mike.iLL,1,3.85,3.85,0.0,0.0
NBC News,1,3.85,3.85,0.0,0.0
D.M.T.,1,3.85,3.85,0.0,0.0
Marc Maron,1,3.85,3.85,0.0,0.0
Humboldt,1,3.85,3.85,0.0,0.0
The Jam,1,3.85,3.85,0.0,0.0
Steve Mandel,1,3.85,3.85,0.0,0.0
Erykah Badu’s,1,3.85,3.85,0.0,0.0
Artifice,1,3.85,3.85,0.0,0.0
Nathan Salsburg,1,3.85,3.85,0.0,0.0
Lycia,1,3.85,3.85,0.0,0.0
The Los Angeles,1,3.85,3.85,0.0,0.0
Grayson Haver Currin,1,3.85,3.85,0.0,0.0
Ava DuVernay,1,3.85,3.85,0.0,0.0
RSVP,1,3.85,3.85,0.0,0.0
Steve Buscemi,1,3.85,3.85,0.0,0.0
Document One,1,3.85,3.85,0.0,0.0
The King County,1,3.85,3.85,0.0,0.0
Associated Press,1,3.85,3.85,0.0,0.0
Smith’s,1,3.85,3.85,0.0,0.0
Ken Stringfellow,1,3.85,3.85,0.0,0.0
Stone Gossard,1,3.85,3.85,0.0,0.0
Kanine,1,3.85,3.85,0.0,0.0
Macky Gee,1,3.85,3.85,0.0,0.0
Jeremy Toback,1,3.85,3.85,0.0,0.0
”The Weeknd’s,1,3.85,3.85,0.0,0.0
scene”A,1,3.85,3.85,0.0,0.0
Changing Faces,1,3.85,3.85,0.0,0.0
Hallucinator,1,3.85,3.85,0.0,0.0
Phace & Misanthrop,1,3.85,3.85,0.0,0.0
Cosmic Bridge,1,3.85,3.85,0.0,0.0
Aretha Franklin’s,1,3.85,3.85,0.0,0.0
Mefjus,1,3.85,3.85,0.0,0.0
The Upbeats,1,3.85,3.85,0.0,0.0
Rene Lavice,1,3.85,3.85,0.0,0.0
The distillery,1,3.85,3.85,0.0,0.0
John B,1,3.85,3.85,0.0,0.0
Brad,1,3.85,3.85,0.0,0.0
Jeff Buckley,1,3.85,3.85,0.0,0.0
René Daumal,1,3.85,3.85,0.0,0.0
Teenage Fanclub,1,3.85,3.85,0.0,0.0
"Julian
Wachner",1,3.85,3.85,0.0,0.0
Swift,1,3.85,3.85,0.0,0.0
Inward,1,3.85,3.85,0.0,0.0
Dub Elements,1,3.85,3.85,0.0,0.0
Jonathan Gilad,1,3.85,3.85,0.0,0.0
Cole’s,1,3.85,3.85,0.0,0.0
Mizo,1,3.85,3.85,0.0,0.0
Artaud,1,3.85,3.85,0.0,0.0
"Cole,",1,3.85,3.85,0.0,0.0
Ben Gibbard,1,3.85,3.85,0.0,0.0
Hanzo & Randie,1,3.85,3.85,0.0,0.0
Soundwalk Collective,1,3.85,3.85,0.0,0.0
Iconic,1,3.85,3.85,0.0,0.0
Tweedy’s,1,3.85,3.85,0.0,0.0
Queen Bey’s Coachella,1,3.85,3.85,0.0,0.0
Evolution,1,3.85,3.85,0.0,0.0
Cole,1,3.85,3.85,0.0,0.0
Wild Beasts,1,3.85,3.85,0.0,0.0
Signal,1,3.85,3.85,0.0,0.0
Gucci Man,1,3.85,3.85,0.0,0.0
Synergy,1,3.85,3.85,0.0,0.0
Cecil Taylor,1,3.85,3.85,0.0,0.0
Scotland - Playground,1,3.85,3.85,0.0,0.0
Belgium - Pukkelpop Festival,1,3.85,3.85,0.0,0.0
Aaron Pugh,1,3.85,3.85,0.0,0.0
Colt Ford’s,1,3.85,3.85,0.0,0.0
Robert Ames,1,3.85,3.85,0.0,0.0
KEOTA,1,3.85,3.85,0.0,0.0
Jimmy Lyons,1,3.85,3.85,0.0,0.0
Donnie Trumpet,1,3.85,3.85,0.0,0.0
DJ Spinn,1,3.85,3.85,0.0,0.0
Roxstar,1,3.85,3.85,0.0,0.0
Nor Elle,1,3.85,3.85,0.0,0.0
Broken Note,1,3.85,3.85,0.0,0.0
Roxy Club,1,3.85,3.85,0.0,0.0
Sophia Black,1,3.85,3.85,0.0,0.0
Page Six,1,3.85,3.85,0.0,0.0
Ricky AlvarezSinger,1,3.85,3.85,0.0,0.0
Rundgren’s,1,3.85,3.85,0.0,0.0
"GLXY,",1,3.85,3.85,0.0,0.0
James Marvel,1,3.85,3.85,0.0,0.0
Terrence & Phillip,1,3.85,3.85,0.0,0.0
dBridge,1,3.85,3.85,0.0,0.0
King Gizzard & the Lizard Wizard,1,3.85,3.85,0.0,0.0
InsideInfo,1,3.85,3.85,0.0,0.0
Antonio Allen,1,3.85,3.85,0.0,0.0
Boosie Badazz,1,3.85,3.85,0.0,0.0
Aretha Franklin Amphitheatre,1,3.85,3.85,0.0,0.0
DLR,1,3.85,3.85,0.0,0.0
Kamasi,1,3.85,3.85,0.0,0.0
The Prototypes,1,3.85,3.85,0.0,0.0
Danny Byrd,1,3.85,3.85,0.0,0.0
La Monte Young,1,3.85,3.85,0.0,0.0
Benny L,1,3.85,3.85,0.0,0.0
Tobax  ,1,3.85,3.85,0.0,0.0
Current Value,1,3.85,3.85,0.0,0.0
John Adams,1,3.85,3.85,0.0,0.0
Fred Armisen,1,3.85,3.85,0.0,0.0
Neurealm,1,3.85,3.85,0.0,0.0
Smooth,1,3.85,3.85,0.0,0.0
Nostalgic,1,3.85,3.85,0.0,0.0
Culture Shock,1,3.85,3.85,0.0,0.0
Moses Sumney’s,1,3.85,3.85,0.0,0.0
Jim Jarmusch’s,1,3.85,3.85,0.0,0.0
Jarmusch’s,1,3.85,3.85,0.0,0.0
Eat Grandma,1,3.85,3.85,0.0,0.0
CIty Girls,1,3.85,3.85,0.0,0.0
Dead Man,1,3.85,3.85,0.0,0.0
G-Space,1,3.85,3.85,0.0,0.0
"Oasis
",1,3.85,3.85,0.0,0.0
Joanna Newsom,1,3.85,3.85,0.0,0.0
Let’s Eat Grandma’s,1,3.85,3.85,0.0,0.0
British Summer Time Hyde Park,1,3.85,3.85,0.0,0.0
Lord Tusk,1,3.85,3.85,0.0,0.0
Z’s,1,3.85,3.85,0.0,0.0
Secret Recipe,1,3.85,3.85,0.0,0.0
Jorja Smith,1,3.85,3.85,0.0,0.0
Pistol Annies,1,3.85,3.85,0.0,0.0
Raconteurs,1,3.85,3.85,0.0,0.0
Da Riddim,1,3.85,3.85,0.0,0.0
Gentlemens Club,1,3.85,3.85,0.0,0.0
Day Trippers,1,3.85,3.85,0.0,0.0
“To,1,3.85,3.85,0.0,0.0
Alex Frankel,1,3.85,3.85,0.0,0.0
Sting’s,1,3.85,3.85,0.0,0.0
Nick Rowland,1,3.85,3.85,0.0,0.0
Yoko Kanno,1,3.85,3.85,0.0,0.0
Alex Hassell,1,3.85,3.85,0.0,0.0
Chicken,1,3.85,3.85,0.0,0.0
Ant TC1’s Dispatch,1,3.85,3.85,0.0,0.0
Black Ops,1,3.85,3.85,0.0,0.0
Little Dipper,1,3.85,3.85,0.0,0.0
Marvin’s,1,3.85,3.85,0.0,0.0
Sometimes Andy?Andy,1,3.85,3.85,0.0,0.0
9/11,1,3.85,3.85,0.0,0.0
Andy’s,1,3.85,3.85,0.0,0.0
South Bend,1,3.85,3.85,0.0,0.0
Brendan Benson,1,3.85,3.85,0.0,0.0
Steven Julien,1,3.85,3.85,0.0,0.0
Ambar Lucid,1,3.85,3.85,0.0,0.0
SLUG,1,3.85,3.85,0.0,0.0
Thatcher,1,3.85,3.85,0.0,0.0
Blue—,1,3.85,3.85,0.0,0.0
”Sandrock,1,3.85,3.85,0.0,0.0
Reso,1,3.85,3.85,0.0,0.0
Aswad,1,3.85,3.85,0.0,0.0
Jah Shaka,1,3.85,3.85,0.0,0.0
Ital Lion,1,3.85,3.85,0.0,0.0
Document Journal,1,3.85,3.85,0.0,0.0
Craig Johnson,1,3.85,3.85,0.0,0.0
Zombie Cats,1,3.85,3.85,0.0,0.0
Dinosaur Jr.,1,3.85,3.85,0.0,0.0
Karen &,1,3.85,3.85,0.0,0.0
James Romig,1,3.85,3.85,0.0,0.0
Baba Stiltz,1,3.85,3.85,0.0,0.0
Moniker,1,3.85,3.85,0.0,0.0
Subp Yao,1,3.85,3.85,0.0,0.0
American Girls,1,3.85,3.85,0.0,0.0
Green Day’s,1,3.85,3.85,0.0,0.0
Hydrocodone,1,3.85,3.85,0.0,0.0
Holder’s,1,3.85,3.85,0.0,0.0
Van Jones,1,3.85,3.85,0.0,0.0
Democrat,1,3.85,3.85,0.0,0.0
John Mitchell,1,3.85,3.85,0.0,0.0
JAY-,1,3.85,3.85,0.0,0.0
Sucker Punch,1,3.85,3.85,0.0,0.0
BTS,1,3.85,3.85,0.0,0.0
"Kendrick,",1,3.85,3.85,0.0,0.0
Dennis Bovell,1,3.85,3.85,0.0,0.0
Dev Hynes’,1,3.85,3.85,0.0,0.0
Orange,1,3.85,3.85,0.0,0.0
Tei Shi,1,3.85,3.85,0.0,0.0
Doc Scott,1,3.85,3.85,0.0,0.0
Trippie Redd,1,3.85,3.85,0.0,0.0
True! Are,1,3.85,3.85,0.0,0.0
Becky,1,3.85,3.85,0.0,0.0
’”Khalid,1,3.85,3.85,0.0,0.0
Sam Worthington,1,3.85,3.85,0.0,0.0
Anti-Nowhere League,1,3.85,3.85,0.0,0.0
Cro-Mags,1,3.85,3.85,0.0,0.0
Liberation Front,1,3.85,3.85,0.0,0.0
Algiers,1,3.85,3.85,0.0,0.0
”“It’s,1,3.85,3.85,0.0,0.0
Puerto Rico’s,1,3.85,3.85,0.0,0.0
Page,1,3.85,3.85,0.0,0.0
’s Veteran,1,3.85,3.85,0.0,0.0
Preview,1,3.85,3.85,0.0,0.0
Jiménez,1,3.85,3.85,0.0,0.0
Eric Stoltz,1,3.85,3.85,0.0,0.0
Technimatic’s,1,3.85,3.85,0.0,0.0
Courtney Love’s,1,3.85,3.85,0.0,0.0
… So,1,3.85,3.85,0.0,0.0
Free Spirit,1,3.85,3.85,0.0,0.0
EP.Peanutbutter Williams,1,3.85,3.85,0.0,0.0
Shape Shifter,1,3.85,3.85,0.0,0.0
Disney’s,1,3.85,3.85,0.0,0.0
Rae Jepsen’s,1,3.85,3.85,0.0,0.0
FL - The Fillmore,1,3.85,3.85,0.0,0.0
Buena Vista,1,3.85,3.85,0.0,0.0
CA -,1,3.85,3.85,0.0,0.0
Depth,1,3.85,3.85,0.0,0.0
Scorpion,1,3.85,3.85,0.0,0.0
Morning Teleportation,1,3.85,3.85,0.0,0.0
James Baldwin,1,3.85,3.85,0.0,0.0
Muddy Waters,1,3.85,3.85,0.0,0.0
Black Star,1,3.85,3.85,0.0,0.0
Polaroid,1,3.85,3.85,0.0,0.0
Gerra & Stone,1,3.85,3.85,0.0,0.0
WA - The,1,3.85,3.85,0.0,0.0
Mustafa Shakir,1,3.85,3.85,0.0,0.0
Abraham Brun’s,1,3.85,3.85,0.0,0.0
Becky Something,1,3.85,3.85,0.0,0.0
Marielle,1,3.85,3.85,0.0,0.0
TLZMN,1,3.85,3.85,0.0,0.0
Ioanna Gika,1,3.85,3.85,0.0,0.0
Vangelis,1,3.85,3.85,0.0,0.0
”Robyn,1,3.85,3.85,0.0,0.0
True Believer,1,3.85,3.85,0.0,0.0
Resolution,1,3.85,3.85,0.0,0.0
Adrianne Lenker Is One,1,3.85,3.85,0.0,0.0
"America
",1,3.85,3.85,0.0,0.0
Dick Cheney’s,1,3.85,3.85,0.0,0.0
DMB’s,1,3.85,3.85,0.0,0.0
Kristen Wilson,1,3.85,3.85,0.0,0.0
"CA - Fox Theater
",1,3.85,3.85,0.0,0.0
Collette Warren,1,3.85,3.85,0.0,0.0
Wild Bunch,1,3.85,3.85,0.0,0.0
Andy: We,1,3.85,3.85,0.0,0.0
Dilate,1,3.85,3.85,0.0,0.0
A.J. Finn’s,1,3.85,3.85,0.0,0.0
Mars Volta,1,3.85,3.85,0.0,0.0
IDGAF,1,3.85,3.85,0.0,0.0
Portuguese,1,3.85,3.85,0.0,0.0
Monkees,1,3.85,3.85,0.0,0.0
Indonesia,1,3.85,3.85,0.0,0.0
Groot’s,1,3.85,3.85,0.0,0.0
Vince Staples,8,3.85,30.8,0.00381012971406355,-5e-05
Guns N’ Roses,4,7.69,30.76,0.003804474605025978,-6e-05
Paul van Dyk,5,3.85,19.25,0.002177216979464885,-0.00014
Dubfire,4,11.54,46.16,0.0059816915844908645,-0.0002
Dillon Nathaniel,2,3.85,7.7,0.0005443042448662214,-0.00023
Decent,2,3.85,7.7,0.0005443042448662214,-0.00023
VCTRE,2,3.85,7.7,0.0005443042448662214,-0.00023
– Munich,2,3.85,7.7,0.0005443042448662214,-0.00023
Spain,2,3.85,7.7,0.0005443042448662214,-0.00023
Diplo’s,2,3.85,7.7,0.0005443042448662214,-0.00023
Eli Brown,2,3.85,7.7,0.0005443042448662214,-0.00023
Dani Deahl,2,3.85,7.7,0.0005443042448662214,-0.00023
Kari Faux,2,3.85,7.7,0.0005443042448662214,-0.00023
Milton Keynes,2,3.85,7.7,0.0005443042448662214,-0.00023
Zeds Dead’s,2,3.85,7.7,0.0005443042448662214,-0.00023
Minecraft,2,3.85,7.7,0.0005443042448662214,-0.00023
Balvin’s,2,3.85,7.7,0.0005443042448662214,-0.00023
Richard Swift,2,3.85,7.7,0.0005443042448662214,-0.00023
Slipmatt,2,3.85,7.7,0.0005443042448662214,-0.00023
– Cologne,2,3.85,7.7,0.0005443042448662214,-0.00023
Elon Musk,3,7.69,23.07,0.002717279892552929,-0.00037
Death Cab,3,7.69,23.07,0.002717279892552929,-0.00037
– Madrid,3,3.85,11.55,0.001088608489732443,-0.00045
ANTS,5,7.69,38.45,0.004891669317499029,-0.00051
Justin Bieber,5,7.69,38.45,0.004891669317499029,-0.00052
J.I.D,5,7.69,38.45,0.004891669317499029,-0.00052
That’s,6,15.38,92.28,0.01250203230481038,-0.00062
Parker’s,4,3.85,15.4,0.0016329127345986645,-0.00068
Cookie Policy,4,3.85,15.4,0.0016329127345986645,-0.00068
Gucci Mane,2,7.69,15.38,0.0016300851800798786,-0.00068
Lady Gaga,2,7.69,15.38,0.0016300851800798786,-0.00069
The,2,7.69,15.38,0.0016300851800798786,-0.00069
Say My Name,2,7.69,15.38,0.0016300851800798786,-0.00069
Industry,2,7.69,15.38,0.0016300851800798786,-0.00069
Tchami,2,7.69,15.38,0.0016300851800798786,-0.00069
Danny Tenaglia,2,7.69,15.38,0.0016300851800798786,-0.00069
Rolling Stones,2,7.69,15.38,0.0016300851800798786,-0.00069
Red Hot Chili Peppers,2,7.69,15.38,0.0016300851800798786,-0.00069
Def Jam,4,3.85,15.4,0.0016329127345986645,-0.00069
Tom Petty,4,3.85,15.4,0.0016329127345986645,-0.00069
Enter,2,7.69,15.38,0.0016300851800798786,-0.00069
Amber Mark,1,3.85,3.85,0.0,-0.00077
Adams,1,3.85,3.85,0.0,-0.00077
Run the Jewels,1,3.85,3.85,0.0,-0.00077
Dr. Fresch,1,3.85,3.85,0.0,-0.00077
The Him,1,3.85,3.85,0.0,-0.00077
Erykah Badu,1,3.85,3.85,0.0,-0.00077
Pacific Northwest,1,3.85,3.85,0.0,-0.00077
Chase & Status,1,3.85,3.85,0.0,-0.00077
Nigel Godrich,1,3.85,3.85,0.0,-0.00077
Smollet,1,3.85,3.85,0.0,-0.00077
Avey Tare,1,3.85,3.85,0.0,-0.00077
President,1,3.85,3.85,0.0,-0.00077
Jason Isbell,1,3.85,3.85,0.0,-0.00077
Fat Joe,1,3.85,3.85,0.0,-0.00077
Sad Planets,1,3.85,3.85,0.0,-0.00077
Dax J,1,3.85,3.85,0.0,-0.00077
Hot Creations,1,3.85,3.85,0.0,-0.00077
Skantia,1,3.85,3.85,0.0,-0.00077
Iggy Pop,1,3.85,3.85,0.0,-0.00077
Zola Jesus,1,3.85,3.85,0.0,-0.00077
Barbados,1,3.85,3.85,0.0,-0.00077
Boogie T,1,3.85,3.85,0.0,-0.00077
Special Request,1,3.85,3.85,0.0,-0.00077
Of The Trees,1,3.85,3.85,0.0,-0.00077
Kayzo’s,1,3.85,3.85,0.0,-0.00077
Billie’s,1,3.85,3.85,0.0,-0.00077
Spike Lee,1,3.85,3.85,0.0,-0.00077
Martin Solveig,1,3.85,3.85,0.0,-0.00077
Cyantific,1,3.85,3.85,0.0,-0.00077
Ty Dolla Sign,1,3.85,3.85,0.0,-0.00077
Arcade Fire’s,1,3.85,3.85,0.0,-0.00077
Black Madonna,1,3.85,3.85,0.0,-0.00077
De La Soul,1,3.85,3.85,0.0,-0.00077
Palmistry,1,3.85,3.85,0.0,-0.00077
De Witte,1,3.85,3.85,0.0,-0.00077
Sam Feldt,1,3.85,3.85,0.0,-0.00077
STS9,1,3.85,3.85,0.0,-0.00077
Slayer,1,3.85,3.85,0.0,-0.00077
Rammstein’s,1,3.85,3.85,0.0,-0.00077
Chura,1,3.85,3.85,0.0,-0.00077
Cassy,1,3.85,3.85,0.0,-0.00077
Cure,1,3.85,3.85,0.0,-0.00077
Keanu Reeves,1,3.85,3.85,0.0,-0.00077
– Vancouver,1,3.85,3.85,0.0,-0.00077
Yo Gotti,1,3.85,3.85,0.0,-0.00077
Styles P,1,3.85,3.85,0.0,-0.00077
Justin Jay,1,3.85,3.85,0.0,-0.00077
Asheville,1,3.85,3.85,0.0,-0.00077
Stevie Wonder’s,1,3.85,3.85,0.0,-0.00077
Pearl Jam,1,3.85,3.85,0.0,-0.00077
The Isley Brothers,1,3.85,3.85,0.0,-0.00077
Lady Gaga’s,1,3.85,3.85,0.0,-0.00077
Logic’s,1,3.85,3.85,0.0,-0.00077
UK –,1,3.85,3.85,0.0,-0.00077
Stevie Nicks,1,3.85,3.85,0.0,-0.00077
Dan Auerbach,1,3.85,3.85,0.0,-0.00077
Brian Eno,4,7.69,30.76,0.003804474605025978,-0.00082
Steve Lacy,4,7.69,30.76,0.003804474605025978,-0.00082
They’ve,5,11.54,57.7,0.007613190541830134,-0.00088
Scroll,5,3.85,19.25,0.002177216979464885,-0.00091
Lauryn Hill,2,3.85,7.7,0.0005443042448662214,-0.001
Kursa,2,3.85,7.7,0.0005443042448662214,-0.001
Denis Horvat,2,3.85,7.7,0.0005443042448662214,-0.001
Reznor,2,3.85,7.7,0.0005443042448662214,-0.001
Kaskade’s,2,3.85,7.7,0.0005443042448662214,-0.001
Mount Everest,2,3.85,7.7,0.0005443042448662214,-0.001
Tom Waits,2,3.85,7.7,0.0005443042448662214,-0.001
6LACK,2,3.85,7.7,0.0005443042448662214,-0.001
Seppa,2,3.85,7.7,0.0005443042448662214,-0.001
Joni Mitchell,3,11.54,34.62,0.004350192627151592,-0.00106
Tisoki,3,11.54,34.62,0.004350192627151592,-0.00106
Indianapolis,3,7.69,23.07,0.002717279892552929,-0.00115
Diesel,3,7.69,23.07,0.002717279892552929,-0.00115
Alex Somers,3,7.69,23.07,0.002717279892552929,-0.00115
Glasgow,3,7.69,23.07,0.002717279892552929,-0.00115
Diablo,3,7.69,23.07,0.002717279892552929,-0.00115
King Gizzard,3,7.69,23.07,0.002717279892552929,-0.00115
Dubstep,3,7.69,23.07,0.002717279892552929,-0.00115
Kanye’s,3,7.69,23.07,0.002717279892552929,-0.00115
Peach,3,3.85,11.55,0.001088608489732443,-0.00123
Pussy Riot,3,3.85,11.55,0.001088608489732443,-0.00123
NY - Brooklyn,3,3.85,11.55,0.001088608489732443,-0.00123
Zeds Dead,21,19.23,403.83,0.056548262821192526,-0.00135
Hand Habits,1,3.85,3.85,0.0,-0.00154
Jason Ross,1,3.85,3.85,0.0,-0.00154
Acappella,1,3.85,3.85,0.0,-0.00154
Anthrax,1,3.85,3.85,0.0,-0.00154
DJ Three,1,3.85,3.85,0.0,-0.00154
Testpilot,1,3.85,3.85,0.0,-0.00154
Animal Collective’s,1,3.85,3.85,0.0,-0.00154
Horse Meat Disco,1,3.85,3.85,0.0,-0.00154
Abimbola Osundairo,1,3.85,3.85,0.0,-0.00154
Roger Sanchez,4,7.69,30.76,0.003804474605025978,-0.0016
Luca Lush,4,7.69,30.76,0.003804474605025978,-0.0016
LSDREAM,4,7.69,30.76,0.003804474605025978,-0.0016
Polaris,2,3.85,7.7,0.0005443042448662214,-0.00177
Peep’s,2,3.85,7.7,0.0005443042448662214,-0.00177
Joan Baez,2,3.85,7.7,0.0005443042448662214,-0.00177
Channel Tres,2,3.85,7.7,0.0005443042448662214,-0.00177
6lack,2,3.85,7.7,0.0005443042448662214,-0.00177
John Digweed,2,3.85,7.7,0.0005443042448662214,-0.00177
Irvine Welsh,2,3.85,7.7,0.0005443042448662214,-0.00177
Above &,2,3.85,7.7,0.0005443042448662214,-0.00177
Matrix & Futurebound,2,3.85,7.7,0.0005443042448662214,-0.00177
Pressure,3,11.54,34.62,0.004350192627151592,-0.00183
Electric Forest,3,11.54,34.62,0.004350192627151592,-0.00183
Aside,3,11.54,34.62,0.004350192627151592,-0.00183
Produced,3,3.85,11.55,0.001088608489732443,-0.002
Ibiza,45,38.46,1730.7,0.24413812603824275,-0.00219
Shadient,2,7.69,15.38,0.0016300851800798786,-0.00223
Seven,2,7.69,15.38,0.0016300851800798786,-0.00223
“It,2,7.69,15.38,0.0016300851800798786,-0.00223
Resistance,2,7.69,15.38,0.0016300851800798786,-0.00223
Youth,2,7.69,15.38,0.0016300851800798786,-0.00223
Imagine Dragons,2,7.69,15.38,0.0016300851800798786,-0.00223
Smashing Pumpkins,1,3.85,3.85,0.0,-0.00231
Joey Badass,1,3.85,3.85,0.0,-0.00231
Chainz’s,1,3.85,3.85,0.0,-0.00231
Prok & Fitch,1,3.85,3.85,0.0,-0.00231
Dessner,1,3.85,3.85,0.0,-0.00231
Shaun Frank,1,3.85,3.85,0.0,-0.00231
Gibbard,1,3.85,3.85,0.0,-0.00231
136,1,3.85,3.85,0.0,-0.00231
van Buuren,1,3.85,3.85,0.0,-0.00232
Roc Nation,1,3.85,3.85,0.0,-0.00232
Experience,1,3.85,3.85,0.0,-0.00232
Philip Sherburne,1,3.85,3.85,0.0,-0.00232
Deborah,1,3.85,3.85,0.0,-0.00232
Marauder,1,3.85,3.85,0.0,-0.00232
Techno,1,3.85,3.85,0.0,-0.00232
Mija,1,3.85,3.85,0.0,-0.00232
Dirty Audio,1,3.85,3.85,0.0,-0.00232
Doctor P,1,3.85,3.85,0.0,-0.00232
Dis Fig,1,3.85,3.85,0.0,-0.00232
Plastikman,1,3.85,3.85,0.0,-0.00232
Singularity,1,3.85,3.85,0.0,-0.00232
Le Bon’s,1,3.85,3.85,0.0,-0.00232
Everyday,1,3.85,3.85,0.0,-0.00232
Stanton Warriors,1,3.85,3.85,0.0,-0.00232
Twenty One Pilots,1,3.85,3.85,0.0,-0.00232
Donato Dozzy,1,3.85,3.85,0.0,-0.00232
Lady Faith,1,3.85,3.85,0.0,-0.00232
X,1,3.85,3.85,0.0,-0.00232
Bon Iver,1,3.85,3.85,0.0,-0.00232
Watergate,1,3.85,3.85,0.0,-0.00232
Boys Noize,1,3.85,3.85,0.0,-0.00232
Animal Collective,1,3.85,3.85,0.0,-0.00232
Calyx & Teebee,1,3.85,3.85,0.0,-0.00232
Globe,1,3.85,3.85,0.0,-0.00232
II,1,3.85,3.85,0.0,-0.00232
Summer,1,3.85,3.85,0.0,-0.00232
Heavily,1,3.85,3.85,0.0,-0.00232
Enrico Sangiuliano,1,3.85,3.85,0.0,-0.00232
! Take,1,3.85,3.85,0.0,-0.00232
Today’s,4,7.69,30.76,0.003804474605025978,-0.00237
Kevin Parker,4,7.69,30.76,0.003804474605025978,-0.00237
Illusion,4,11.54,46.16,0.0059816915844908645,-0.00251
Alicia Keys,6,7.69,46.14,0.005978864029972078,-0.00252
Jussie Smollett,2,3.85,7.7,0.0005443042448662214,-0.00254
Vision,4,15.38,61.52,0.00815325345491818,-0.00266
Chainsmokers,3,7.69,23.07,0.002717279892552929,-0.00269
Sharon Van Etten,3,7.69,23.07,0.002717279892552929,-0.00269
Little Simz,3,3.85,11.55,0.001088608489732443,-0.00277
Paradiso,3,3.85,11.55,0.001088608489732443,-0.00277
Thank,9,19.23,173.07,0.023923938783444672,-0.00309
Jackson’s,1,3.85,3.85,0.0,-0.00309
Julien Baker,4,7.69,30.76,0.003804474605025978,-0.00315
Arcade Fire,4,7.69,30.76,0.003804474605025978,-0.00315
Albums,5,3.85,19.25,0.002177216979464885,-0.00322
Mavis Staples,5,3.85,19.25,0.002177216979464885,-0.00323
Deadline,5,3.85,19.25,0.002177216979464885,-0.00323
The-Dream,2,3.85,7.7,0.0005443042448662214,-0.00331
Beach House,2,3.85,7.7,0.0005443042448662214,-0.00332
Zedd’s,2,3.85,7.7,0.0005443042448662214,-0.00332
Art Department,2,3.85,7.7,0.0005443042448662214,-0.00332
Bruno Mars,2,3.85,7.7,0.0005443042448662214,-0.00332
DJ Sneak,2,3.85,7.7,0.0005443042448662214,-0.00332
Illenium’s,2,3.85,7.7,0.0005443042448662214,-0.00332
Ministry of Sound,2,3.85,7.7,0.0005443042448662214,-0.00332
FOMO,4,15.38,61.52,0.00815325345491818,-0.00343
Lil Pump,3,7.69,23.07,0.002717279892552929,-0.00346
Audiofly,3,7.69,23.07,0.002717279892552929,-0.00346
Danger Mouse,3,3.85,11.55,0.001088608489732443,-0.00354
Whipped Cream,5,7.69,38.45,0.004891669317499029,-0.0036
Father,2,7.69,15.38,0.0016300851800798786,-0.00378
Pharrell Williams,2,7.69,15.38,0.0016300851800798786,-0.00378
– St. Paul,1,3.85,3.85,0.0,-0.00386
Skrillex’s,1,3.85,3.85,0.0,-0.00386
The Delano,1,3.85,3.85,0.0,-0.00386
Nicks,1,3.85,3.85,0.0,-0.00386
Lil Jon,1,3.85,3.85,0.0,-0.00386
Prok | Fitch,1,3.85,3.85,0.0,-0.00386
Logic,1,3.85,3.85,0.0,-0.00386
Lost Kings,1,3.85,3.85,0.0,-0.00386
